t,mode,stimulus,sync,meanB,damage,phi,q_obs,q_status,hcr_L2R,hcr_R2L,q_res,dilatacion,energia,lyapunov,stochastic_noise,topological_collapse,causal_failure,clinical_phase,perm_entropy,betti_1,De,pred1_code,pred1_p,pred2_code,pred2_p,pred3_code,pred3_p,guards_fired,ai_action,ai_reward
34.025170,bio,0.000000,1.740644,5.266137,0.000000,1.740644,0.000000,ONLINE_RIGETTI,0.424964,0.000000,1.257582,7.000000,1.071508,-2.000562,1.257582,0.320000,6.374462,ISOSTASIS | De: 405.98 | Estrés: ALTO,0.935945,61.966942,405.983415,E1,0.200000,E2,0.200000,E3,0.200000,,0,0.00
34.495112,bio,0.000000,1.105913,0.634645,0.000000,1.105913,0.000000,ONLINE_RIGETTI,0.000000,0.701601,1.257582,7.000000,1.210843,-0.022606,1.257582,0.320000,10.524009,ISOSTASIS | De: 259.48 | Estrés: ALTO,0.917209,40.414877,259.482194,E1,0.200000,E2,0.200000,E3,0.200000,,0,0.00
34.929281,bio,0.000000,2.982083,5.606604,0.000000,2.982083,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.257582,7.000000,1.355283,-0.022783,1.257582,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.933510,0.000000,0.000000,E1,0.200000,E2,0.200000,E3,0.200000,,0,0.00
35.335867,bio,0.000000,2.115239,2.908351,0.000000,2.115239,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.257582,7.000000,1.504321,-0.022939,1.257582,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.951328,0.000000,0.000000,E2,0.998384,E5,0.001616,E1,0.000000,E1,0,0.00
35.713314,bio,0.000000,0.472102,7.998468,0.000000,0.472102,0.000000,ONLINE_RIGETTI,0.821042,0.000000,1.257582,7.000000,1.657475,-0.023089,1.257582,0.320000,12.315623,ISOSTASIS | De: 111.47 | Estrés: ALTO,0.947523,16.806839,111.474082,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
36.100795,bio,0.000000,0.556224,7.584890,0.000000,0.556224,0.000000,ONLINE_RIGETTI,0.536227,0.000000,1.790120,7.000000,1.814285,-0.023247,1.790120,0.320000,8.043411,ISOSTASIS | De: 133.19 | Estrés: ALTO,0.947331,20.084848,133.189022,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
36.504083,bio,0.000000,2.527318,4.106401,0.000000,2.527318,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.790120,7.000000,1.974311,-0.023428,1.790120,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.969293,0.000000,0.000000,E5,1.000000,E2,0.000000,E4,0.000000,E4,0,0.00
36.880325,bio,0.000000,1.284520,1.289763,0.000000,1.284520,0.000000,ONLINE_RIGETTI,0.000000,0.859303,1.790120,7.000000,2.137130,-0.023649,1.790120,0.320000,12.889544,ISOSTASIS | De: 311.33 | Estrés: ALTO,0.972586,45.728923,311.327085,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
37.282883,bio,0.000000,1.256841,1.153103,0.000000,1.256841,0.000000,ONLINE_RIGETTI,0.072778,0.285246,1.790120,7.000000,2.302324,-0.023933,1.790120,0.320000,3.187011,ISOSTASIS | De: 307.89 | Estrés: ALTO,0.966388,45.514246,307.891048,E2,1.000000,E5,0.000000,E4,0.000000,,0,0.00
37.660026,bio,0.000000,3.058149,5.245999,0.000000,3.058149,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.790120,7.000000,2.469483,-0.024314,1.790120,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.962704,0.000000,0.000000,E2,0.999999,E5,0.000001,E1,0.000000,E1,0,0.00
38.063891,bio,0.000000,1.708901,1.860898,0.000000,1.708901,0.000000,ONLINE_RIGETTI,0.625223,0.000000,1.010422,7.000000,2.638187,-0.024839,1.010422,0.320000,9.378339,ISOSTASIS | De: 409.27 | Estrés: ALTO,0.961041,60.836870,409.267119,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
38.470287,bio,0.000000,0.595777,7.256107,0.000000,0.595777,0.000000,ONLINE_RIGETTI,0.000000,0.346447,1.010422,7.000000,2.807997,-0.025577,1.010422,0.320000,5.196702,ISOSTASIS | De: 148.48 | Estrés: ALTO,0.953963,22.234993,148.479450,E2,0.999996,E5,0.000004,E4,0.000000,E4,0,0.00
38.961573,bio,0.000000,0.758285,7.698717,0.000000,0.758285,0.000000,ONLINE_RIGETTI,0.000000,0.776410,1.010422,7.000000,2.978437,-0.026632,1.010422,0.320000,11.646154,ISOSTASIS | De: 194.38 | Estrés: ALTO,0.978540,28.377768,194.381386,E2,0.999739,E5,0.000261,E4,0.000000,E4,0,0.00
39.376036,bio,0.000000,2.277692,3.397473,0.000000,2.277692,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.010422,7.000000,3.148961,-0.028160,1.010422,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.980197,0.000000,0.000000,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
39.779350,bio,0.000000,1.495876,7.185099,0.000000,1.495876,0.000000,ONLINE_RIGETTI,0.661601,0.000000,0.213369,7.000000,3.318920,-0.030400,0.213369,0.320000,9.924015,HOMEOSTASIS | De: 366.37,0.982813,53.253188,366.365386,E2,0.999981,E5,0.000019,E4,0.000000,E4,0,0.00
40.248537,bio,0.000000,0.412588,7.968329,0.000000,0.412588,0.000000,ONLINE_RIGETTI,0.423582,0.000000,0.213369,7.000000,3.487499,-0.033712,0.213369,0.320000,6.353732,HOMEOSTASIS | De: 108.46,0.994124,15.585676,108.458685,E2,0.997188,E5,0.002812,E4,0.000000,E4,0,0.00
40.654086,bio,0.000000,1.418590,1.455295,0.000000,1.418590,0.000000,ONLINE_RIGETTI,0.000000,0.431795,0.213369,7.000000,3.653643,-0.038648,0.213369,0.320000,6.476919,HOMEOSTASIS | De: 358.72,0.992235,51.646880,358.720778,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
41.095308,bio,0.000000,3.111440,5.633251,0.000000,3.111440,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.213369,7.000000,3.815942,-0.046048,0.213369,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.991349,0.000000,0.000000,E2,0.999991,E5,0.000009,E4,0.000000,E4,0,0.00
41.492435,bio,0.000000,0.776485,7.217161,0.000000,0.776485,0.000000,ONLINE_RIGETTI,0.022748,0.019926,0.213369,7.000000,3.972500,-0.057198,0.213369,0.320000,0.042330,HOMEOSTASIS | De: 192.83,0.996548,27.642850,192.831940,E2,0.999440,E5,0.000560,E4,0.000000,E4,0,0.00
41.921934,bio,0.000000,0.438486,7.874392,0.000000,0.438486,0.000000,ONLINE_RIGETTI,0.763506,0.000000,0.723226,7.000000,4.120777,-0.074082,0.723226,0.320000,11.452597,HOMEOSTASIS | De: 112.20,0.997077,16.076001,112.203059,E2,0.982485,E5,0.017515,E4,0.000000,E4,0,0.00
42.505812,bio,0.000000,0.523186,7.377605,0.000000,0.523186,0.000000,ONLINE_RIGETTI,0.066289,0.078357,0.723226,7.000000,4.257448,-0.099840,0.723226,0.320000,0.181023,HOMEOSTASIS | De: 135.24,0.998257,19.354418,135.244775,E5,0.999776,E2,0.000224,E4,0.000000,E4,0,0.00
43.144598,bio,0.000000,1.842843,2.350311,0.000000,1.842843,0.000000,ONLINE_RIGETTI,0.000000,0.704029,0.723226,7.000000,4.378347,-0.139419,0.723226,0.320000,10.560435,HOMEOSTASIS | De: 466.54,1.000000,66.648107,466.536748,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
43.648501,bio,0.000000,1.423187,1.295236,0.000000,1.423187,0.000000,ONLINE_RIGETTI,0.217393,0.000000,0.723226,7.000000,4.478586,-0.195358,0.723226,0.320000,3.260890,HOMEOSTASIS | De: 369.18,0.998606,52.814059,369.182945,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
44.117559,bio,0.000000,0.640729,6.250546,0.000000,0.640729,0.000000,ONLINE_RIGETTI,0.868279,0.000000,1.692847,7.000000,4.552963,-0.240535,1.692847,0.320000,13.024184,ISOSTASIS | De: 180.30 | Estrés: ALTO,0.997861,25.812468,180.300838,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
44.650687,bio,0.000000,2.140494,3.804341,0.000000,2.140494,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.692847,7.000000,4.596675,-0.200719,1.692847,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.997691,0.000000,0.000000,E2,1.000000,E5,0.000000,E4,0.000000,E4,0,0.00
45.162836,bio,0.000000,1.464803,1.414707,0.000000,1.464803,0.000000,ONLINE_RIGETTI,0.000000,0.867735,1.692847,7.000000,4.606238,-0.040274,1.692847,0.320000,13.016020,ISOSTASIS | De: 363.31 | Estrés: ALTO,0.995279,52.146990,363.305542,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
45.652961,bio,0.000000,2.673245,5.307111,0.000000,2.673245,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.692847,7.000000,4.580335,0.132501,1.692847,0.320000,0.662504,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.993474,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
46.326478,bio,0.000000,0.577954,8.059001,0.000000,0.577954,0.000000,ONLINE_RIGETTI,0.770756,0.000000,1.508388,7.000000,4.520294,0.211624,1.508388,0.320000,12.619463,ISOSTASIS | De: 143.28 | Estrés: ALTO,0.994808,20.575175,143.278455,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
46.839389,bio,0.000000,2.463883,3.662681,0.000000,2.463883,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.508388,7.000000,4.429993,0.207159,1.508388,0.320000,1.035793,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.996489,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
47.352092,bio,0.000000,1.674326,7.925866,0.000000,1.674326,0.000000,ONLINE_RIGETTI,0.000000,0.807438,1.508388,7.000000,4.315230,0.165022,1.508388,0.320000,12.936684,ISOSTASIS | De: 416.61 | Estrés: ALTO,0.998479,59.606010,416.607476,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
47.934187,bio,0.000000,0.628688,6.163162,0.000000,0.628688,0.000000,ONLINE_RIGETTI,0.459895,0.000000,0.477435,7.000000,4.182793,0.117115,0.477435,0.320000,7.484005,HOMEOSTASIS | De: 163.43,0.998347,23.385880,163.430585,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
48.500105,bio,0.000000,2.018645,3.077336,0.000000,2.018645,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.477435,7.000000,4.039515,0.073600,0.477435,0.320000,0.368000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.996580,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
49.041693,bio,0.000000,1.169493,0.928728,0.000000,1.169493,0.000000,ONLINE_RIGETTI,0.000000,0.550598,0.477435,7.000000,3.891540,0.037387,0.477435,0.320000,8.445912,HOMEOSTASIS | De: 289.55,0.993532,41.633950,289.552771,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
49.658907,bio,0.000000,2.536849,3.641734,0.000000,2.536849,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.477435,7.000000,3.743903,0.008285,0.477435,0.320000,0.041424,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.992620,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
50.154932,bio,0.000000,2.604584,4.276476,0.000000,2.604584,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.314364,7.000000,3.600390,-0.014877,0.314364,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.993920,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
50.618966,bio,0.000000,2.187937,2.945021,0.000000,2.187937,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.314364,7.000000,3.463625,-0.033197,0.314364,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.995455,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
51.180986,bio,0.000000,0.534296,8.212185,0.000000,0.534296,0.000000,ONLINE_RIGETTI,0.000000,0.541369,0.314364,7.000000,3.335249,-0.047815,0.314364,0.320000,8.120533,HOMEOSTASIS | De: 132.33,0.993872,19.020931,132.330630,E2,0.999999,E5,0.000001,E1,0.000000,,0,0.00
51.625903,bio,0.000000,2.211499,2.740124,0.000000,2.211499,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.314364,7.000000,3.216149,-0.059467,0.314364,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.994148,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
52.130067,bio,0.000000,2.380245,2.794973,0.000000,2.380245,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.289839,7.000000,3.106660,-0.068795,1.289839,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.996373,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
52.709950,bio,0.000000,1.079742,0.745866,0.000000,1.079742,0.000000,ONLINE_RIGETTI,0.669674,0.000000,1.289839,7.000000,3.006726,-0.076376,1.289839,0.320000,10.045116,ISOSTASIS | De: 267.90 | Estrés: ALTO,0.995628,38.438806,267.895352,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
53.248090,bio,0.000000,1.142038,0.881984,0.000000,1.142038,0.000000,ONLINE_RIGETTI,0.000000,0.579975,1.289839,7.000000,2.916029,-0.082626,1.289839,0.320000,8.699628,ISOSTASIS | De: 287.87 | Estrés: ALTO,0.995628,41.304384,287.866704,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
53.697230,bio,0.000000,0.544898,7.092180,0.000000,0.544898,0.000000,ONLINE_RIGETTI,0.000000,0.740230,1.289839,7.000000,2.834088,-0.087827,1.289839,0.320000,11.103444,ISOSTASIS | De: 144.70 | Estrés: ALTO,0.997086,20.731424,144.697023,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
54.127065,bio,0.000000,1.068797,3.088686,0.000000,1.068797,0.000000,ONLINE_RIGETTI,0.294061,0.062741,1.784012,7.000000,2.760327,-0.092228,1.784012,0.320000,3.469797,ISOSTASIS | De: 276.69 | Estrés: ALTO,0.995419,39.709191,276.690929,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
54.561325,bio,0.000000,2.397334,3.114286,0.000000,2.397334,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.784012,7.000000,2.694127,-0.096014,1.784012,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.997086,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
55.087729,bio,0.000000,2.052899,3.038780,0.000000,2.052899,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.784012,7.000000,2.634860,-0.099331,1.784012,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.995628,0.000000,0.000000,E2,1.000000,E5,0.000000,E1,0.000000,,0,0.00
55.556791,bio,0.000000,2.835953,4.892191,0.000000,2.835953,0.000000,ONLINE_RIGETTI,0.000000,0.000000,1.784012,7.000000,2.581913,-0.102288,1.784012,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.991210,0.000000,0.000000,E2,0.962550,E5,0.037450,E1,0.000000,E1,0,0.00
56.031428,bio,0.000000,2.469125,3.522345,0.000000,2.469125,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.976195,7.000000,2.534699,-0.104962,0.976195,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.992667,0.000000,0.000000,E5,0.881881,E2,0.118119,E1,0.000000,E1,0,0.00
56.585848,bio,0.000000,1.107095,1.274779,0.000000,1.107095,0.000000,ONLINE_RIGETTI,0.784155,0.000000,0.976195,7.000000,2.492668,-0.107404,0.976195,0.320000,11.762323,HOMEOSTASIS | De: 273.87,0.992667,39.412586,273.865016,E2,0.999503,E5,0.000497,E1,0.000000,,0,0.00
57.055199,bio,0.000000,1.099626,1.035546,0.000000,1.099626,0.000000,ONLINE_RIGETTI,0.383626,0.000000,0.976195,7.000000,2.455305,-0.109652,0.976195,0.320000,5.754391,HOMEOSTASIS | De: 276.63,0.992667,39.810945,276.633077,E2,1.000000,E5,0.000000,E3,0.000000,,0,0.00
57.507980,bio,0.000000,3.316998,5.824852,0.000000,3.316998,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.976195,7.000000,2.422140,-0.111744,0.976195,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.989915,0.000000,0.000000,E5,0.979503,E2,0.020497,E1,0.000000,,0,0.00
57.928616,bio,0.000000,1.696228,1.662574,0.000000,1.696228,0.000000,ONLINE_RIGETTI,0.000000,0.578398,0.207924,7.000000,2.392738,-0.113681,0.207924,0.320000,8.675963,HOMEOSTASIS | De: 418.98,0.991210,60.385710,418.984343,E2,0.999967,E5,0.000033,E1,0.000000,E1,0,0.00
58.398974,bio,0.000000,1.467196,1.662676,0.000000,1.467196,0.000000,ONLINE_RIGETTI,0.421794,0.000000,0.207924,7.000000,2.366705,-0.115371,0.207924,0.320000,6.326911,HOMEOSTASIS | De: 370.64,0.994334,53.249929,370.637410,E2,1.000000,E5,0.000000,E1,0.000000,E1,0,0.00
58.904086,bio,0.000000,2.594270,4.652887,0.000000,2.594270,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.207924,7.000000,2.343684,-0.116955,0.207924,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.995791,0.000000,0.000000,E2,0.999825,E5,0.000175,E1,0.000000,E1,0,0.00
59.343825,bio,0.000000,0.565640,6.601038,0.000000,0.565640,0.000000,ONLINE_RIGETTI,0.000000,0.139325,0.207924,7.000000,2.323349,-0.118297,0.207924,0.320000,2.089876,HOMEOSTASIS | De: 140.16,0.994334,20.136796,140.158871,E5,1.000000,E2,0.000000,E4,0.000000,,0,0.00
59.781126,bio,0.000000,2.126745,2.668082,0.000000,2.126745,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.755088,7.000000,2.305405,-0.119186,0.755088,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.997086,0.000000,0.000000,E5,0.999994,E2,0.000006,E1,0.000000,E1,0,0.00
60.248668,bio,0.000000,2.997633,5.125352,0.000000,2.997633,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.755088,7.000000,2.289586,-0.119559,0.755088,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.998543,0.000000,0.000000,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
60.712674,bio,0.000000,3.255331,6.330556,0.000000,3.255331,0.000000,ONLINE_RIGETTI,0.000000,0.000000,0.755088,7.000000,2.275651,-0.119369,0.755088,0.320000,0.000000,METÁSTASIS (ICTAL) | De: 0.00 | Betti: 0.00,0.995791,0.000000,0.000000,E5,1.000000,E2,0.000000,E1,0.000000,E1,0,0.00
61.140039,bio,0.000000,1.192274,1.227584,0.000000,1.192274,0.000000,ONLINE_RIGETTI,0.545643,0.000000,0.755088,7.000000,2.263383,-0.118299,0.755088,0.320000,8.184640,HOMEOSTASIS | De: 295.43,0.994334,42.444953,295.431139,E5,0.999999,E2,0.000001,E1,0.000000,E1,0,0.00
61.597550,bio,0.000000,1.184017,0.921508,0.000000,1.184017,0.000000,ONLINE_RIGETTI,0.000000,0.485522,0.755088,7.000000,2.252586,-0.116345,0.755088,0.320000,7.282828,HOMEOSTASIS | De: 297.86,0.992667,42.866357,297.864129,E5,0.996576,E2,0.003424,E1,0.000000,E1,0,0.00
